zpid,street_address,zipcode,description,latitude,longitude,garage_spaces,has_association,has_garage,has_spa,has_view,home_type,year_built,latest_price,latest_saledate,latest_salemonth,latest_saleyear,num_of_photos,num_of_appliances,num_of_parking_features,num_of_patio_and_porch_features,num_of_security_features,num_of_waterfront_features,num_of_window_features,num_of_community_features,lot_size_sq_ft,living_area_sq_ft,avg_school_distance,avg_school_rating,avg_school_size,_median_students_per_teacher,num_of_bathrooms,num_of_bedrooms,num_of_stories,age
29391378,1408 Penny St,78721,"Fabulously remodeled East Austin Home!  Adorable 2/1 with big backyard.  So many recent updates, which include:  Metal Roof in 2015, HVAC in 2015, Plumbing in 2015, Siding in 2015, Windows in 2015, Electrical Re-wire in 2015, Kitchen and Bathroom Updates in 2016, Fence and Gate in 2016, and Refinished Oak Wood Floors in 2016.  Wonderful Tenants in place through June 30th, 2018.  What an excellent opportunity to own in East Austin!  Contact Agent with questions or for more info.",30.28107261657715,-97.68464660644533,2,FALSE,TRUE,FALSE,FALSE,Single Family,1951,325000,2018-04-05,4,2018,20,3,3,0,0,0,0,0,7100,880,2.033333333333333,3.333333333333333,635,13,1,2,1,67
80106877,5332 Tower Trl,78723,"Beautiful Home, Like New!!  Lots of interior upgrades including recessed lighting, hardwoods, tile, exterior lighting, overhead storage in the garage.  Large fenced yard and greenbelt view. House is just three years old and looks like new.  Green rated from the City of Austin, utilities are very reasonable! Only 6-7 minutes to campus or downtown.",30.292089462280284,-97.669158935546875,2,TRUE,TRUE,FALSE,FALSE,Single Family,2007,334900,2020-04-03,4,2020,5,6,2,1,0,0,0,0,6653,1436,2.5666666666666664,3,719,15,2,3,1,13
29388871,1147 Webberville Rd,78721,"Adorable Modern bungalow, just minutes from public parks, transit lines, popular Mueller development, University of Texas and Downtown Austin! This 3 bedroom 2 bath home features very creative and original design elements throughout offering an open floor plan, pocket doors, vaulted ceilings, smart and energy efficient  LED  lighting, custom walk-in shower, sun nook, and completely updated wood and tile floors. Gorgeous Cambria countertops and custom backslash, sleek stainless steel appliances with a uniquely elegant and top of the line downdraft range. Exterior: spacious front and back yard, low maintenance landscaping, and tall TRUE privacy double-sided fence with custom weather treatment stain. BONUS: Detached dedicated meditation/flex studio w/deck, perfect for unwinding or entertaining. Don't miss this opportunity to live minutes to Downtown and all of hip East Austin restaurants and amenities!",30.27669906616211,-97.68717956542967,0,FALSE,FALSE,FALSE,TRUE,Single Family,1955,457000,2020-03-23,3,2020,33,4,0,0,0,0,0,0,6664,1040,2.066666666666667,3.333333333333333,635,13,2,3,1,65
29393367,5610 Northdale Dr,78723,"5610 Northdale Dr, Austin, TX 78723 is a single family home that contains 1,700 sq ft and was built in 1964. It contains 3 bedrooms and 2 bathrooms. 
 
The Zestimate for this house is $503,461. The Rent Zestimate for this home is $1,750/mo.",30.288442611694336,-97.66828155517578,1,FALSE,TRUE,FALSE,FALSE,Single Family,1964,498000,2020-07-24,7,2020,34,0,2,2,1,0,0,0,10628,1700,2.6666666666666665,3,719,15,2,3,1,56
29392866,5102 Stone Gate Dr,78721,"5102 Stone Gate Dr, Austin, TX 78721 is a single family home that contains 1,456 sq ft and was built in 1965. It contains 3 bedrooms and 2 bathrooms. 
 
The Zestimate for this house is $435,287. The Rent Zestimate for this home is $2,200/mo.",30.284778594970703,-97.67684173583984,0,FALSE,FALSE,FALSE,FALSE,Single Family,1965,355000,2018-10-22,10,2018,1,4,1,0,0,0,0,0,9147,1456,2.4,3.333333333333333,635,13,2,3,1,53
64891859,1623 J J Seabrook Dr,78721,"Well maintained, light-bright, Master Down Plan, 5 bedroom Home, fresh paint, new carpet, Nice sizeÂ backyardÂ and private yard for entertainingÂ and no neighbors directly behind (backs to green space), stainless appliance, Refrigerator conveys, Convenient to Downtown and UT with easy access to 183 orÂ Convenient to downtown with easy access to 183 or Mueller Neighborhood parksÂ and shopping,SellerÂ pays for new survey,Â No HOA.",30.28243064880371,-97.690093994140625,0,FALSE,FALSE,FALSE,TRUE,Single Family,2003,140000,2020-07-31,7,2020,42,4,0,0,1,0,1,0,9888,1600,2,3.333333333333333,635,13,2,5,2,17
29392857,4404 Stone Gate Cir,78721,"Remodeled home sitting on a quiet cul-de-sac. Beautifully upgraded with 2 full baths, utility room and a 2 car garage. 5 miles to DT and UT and close to all major freeways. Tons of upgrades, including: new roof, french drainage system, energy efficient windows, doors, kitchen & baths, gutters, flooring, HVAC, engineered wood floors,",30.28392601013184,-97.67521667480467,0,FALSE,FALSE,FALSE,FALSE,Single Family,1965,380000,2018-11-30,11,2018,31,2,1,0,0,0,0,0,8624,1305,2.433333333333333,3.333333333333333,635,13,2,3,1,53
29391353,1421 Berene Ave,78721,"Neat and clean home in an area of rapid transition, Oak hard wood floors, C-Tile, Carpet. Could be a 4 bedroom or a 3 bedroom, 1 Bath , 2 living area. Large back yard. 3 mile to UT, 4 miles to down town Austin BD. Home could be easily expanded to 1,400 sf, should buyer prefer. 1,103 sf is Sellers estimated sf,",30.281532287597656,-97.68302154541016,2,FALSE,TRUE,FALSE,FALSE,Single Family,1959,319000,2019-06-17,6,2019,34,5,2,0,0,0,0,0,6446,1103,2.1,3.333333333333333,635,13,1,4,1,60
29390349,1303 Delano St,78721,"This well constructed East Austin home was built by Habit for Humanity in 2002. Rare to find newer built home that sits on a nice size lot looking out to greenery in the back. Perfect for a starter home, as the possibilities with adding ones personal touch will make it all the more special. Freshly painted interior with new light fixtures & brand-new neutral carpet in all of the bedrooms. The kitchen is spacious w/ plenty of cabinet space & opens to the living/dining area. Laundry room & wrap around deck.",30.27596092224121,-97.6785888671875,2,FALSE,TRUE,FALSE,FALSE,Single Family,2002,300000,2019-04-18,4,2019,28,2,2,0,0,0,0,0,6882,1112,2.2,3.6666666666666665,480,14,2,3,1,17
29391348,1411 Berene Ave,78721,"1953 bungalow style, pier and beam house on a large East Central Austin lot backing to a creek. Close to a 1/3 of an acre.  Detached 2 car garage.  Current zoning SF3 allows for an ADU(Accessory Dwelling Unit).  Water heater, roof, exterior paint all updated within last 5 years.  Ready for a remodel or tear down and build new.  Many new and expensive builds going up in this area.  Close proximity to downtown and airport. This is an estate sale. House sold As-Is",30.28084754943848,-97.68347930908205,2,FALSE,TRUE,FALSE,FALSE,Single Family,1953,320000,2020-07-14,7,2020,20,1,2,0,0,0,0,0,11761.2,816,2.1,3.333333333333333,635,13,1,2,1,67
29391346,4705 Wally Ave,78721,"Multiple offers, submit final and best Monday 12/8 by 11 am. Stunning, meticulously updated home in the heart of Austin's dynamic East Side. This 4 bed / 2 bath has an open kitchen/living concept with a sunken dining room and ""bonus"" room that opens onto a spacious outdoor deck. The home features a gourmet kitchen with quartz countertops, gas range and stainless steel appliances. Hardwood floors throughout the living spaces and bedrooms. Bathrooms and the large utility room are finished with designer tile. Don't miss the chance to put down roots one of Austin's fastest growing neighborhoods.",30.28086280822754,-97.68391418457033,2,FALSE,TRUE,TRUE,FALSE,Single Family,1961,560000,2021-01-08,1,2021,59,3,1,2,1,0,0,0,7361,1580,2.1,3.333333333333333,635,13,2,4,1,60
29388844,1153 Eastfield Ave,78721,"1153 Eastfield Ave, Austin, TX 78721 is a single family home that contains 818 sq ft and was built in 2007. It contains 2 bedrooms and 1 bathroom. 
 
The Zestimate for this house is $370,192. The Rent Zestimate for this home is $1,700/mo.",30.27684211730957,-97.68536376953124,1,FALSE,TRUE,FALSE,FALSE,Single Family,2007,350000,2020-07-24,7,2020,27,7,2,2,2,0,0,0,4138,818,2.1,3.333333333333333,635,13,1,2,1,13
29391343,4702 Ribbecke Ave,78721,"This home is a great investment property with an ideal location, large footprint and oversized lot.   Beginning with a stylish exterior, this 3 bed, 2 bath home features pride of ownership shows at every turn. There is a large backyard, nearly 400 sq ft deck and greenhouse that would be great for pets, gardening, or just relaxing.   The location is great, with easy access to IH-35, 183, downtown Austin, the airport, and major Austin employers.  The property is also within easy walking distance to Simms Elementary and many of Austin's hottest East Austin restaurants, parks and sights.",30.28025245666504,-97.684051513671875,2,FALSE,TRUE,FALSE,FALSE,Single Family,1955,300000,2018-09-07,9,2018,25,8,2,0,0,0,0,0,8842,1560,2.0666666666666664,3.333333333333333,635,13,2,3,1,63
29387985,1136 Richardine Ave,78721,"Close to all in the heart of East Austin with complete remodel on one of the larger lots in the area!   This home has been remodeled to include recent windows and air conditioner, metal roofing, full kitchen with cabinets, quartz countertops and ALL appliances included, newly painted in and out, new lighting, plumbing & more.  Enjoy the lazy days under the huge covered patio that runs the length of the home.  There are also rainwater collection tanks and a large yard for fun times with friends. See the full walkthrough video here on YouTube:  https://youtu.be/uKi9V6TaZa4",30.27042007446289,-97.68596649169922,1,FALSE,TRUE,FALSE,FALSE,Single Family,1955,359000,2020-05-20,5,2020,41,6,2,1,1,0,0,0,6098,846,1.2666666666666666,3,406,11,2,2,1,65
29390339,1311 Fort Branch Blvd,78721,"Brand New MX3 Modern Farmhouse! $5k buyers incentive toward closing costs and $5k agent bonus! Traditional MX3 homes design perfectly located near everything urban. Sealed concrete floors on 1st floor. Gunmetal hickory wood floors on stairs, loft and master. Neutral low-pile carpet in 2nd /3rd bedrooms. Silestone counters, SS appliances, soft white shaker cabinets in kitchen. Bonus room off of kitchen ideal for office or studio. 1 car garage. Deck and private yard. Sq footage approximate per builder.",30.27726745605469,-97.67987823486328,1,FALSE,TRUE,FALSE,FALSE,Single Family,2017,580990,2018-11-06,11,2018,35,4,2,0,0,0,0,0,5401,2154,2.2,3.6666666666666665,480,14,3,3,2,1
64502838,1612 Webberville Rd,78721,"Recently updated. Half acre lot with zoning SF3.  Great Investment opportunity. Approximately 10 min to Downtown. 8 Min from Muller and 5 min to Morris Williams Golf Course. 10 min walk to Springdale Park. Lots of new construction within walking distance, see photos for samples.",30.280784606933604,-97.67955780029295,6,FALSE,TRUE,FALSE,FALSE,Single Family,2003,270000,2018-07-07,7,2018,23,7,1,0,0,0,0,0,21780,1904,2.2666666666666666,3.333333333333333,635,13,3,5,1,15
29393338,4708 Carsonhill Dr,78723,"Charming House makes for a great investment property in this magical up and coming neighborhood, currently occupied by respectful caring tenants who would love to stay in they're home for years to come. The house has vaulted ceiling and ceiling fans through out. It has been kept up nicely yet still room for upgrades and opportunity to increase in rents based on area comps. Only a 10 minute or 4 mile drive to Downtown. Easy access to 183, I35, 130 tollway,  Walter E long Lake, Travis County Convention Center, Morris Williams Golf course, Mueller Shopping and lifestyles, Sahara Lounge, Austin Bouldering Project, coffee shops near by and so much more.",30.288555145263672,-97.676422119140625,2,FALSE,TRUE,FALSE,FALSE,Single Family,1985,148500,2019-10-31,10,2019,17,2,3,1,0,0,0,0,8189,1672,2.4333333333333336,3,719,15,2,3,2,34
29388838,1156 Nickols Ave,78721,"BOM with new upgrades!! Check out this charming mid-century remodel just minutes from Downtown! This house retains its historical charm with some of the finest new age updates. Beautiful white granite countertops, all new cabinets and backsplash with stainless steel appliances. Brand new windows throughout allow for lots of natural light. Large cozy corner lot with mature trees, privacy fence, and huge entertainers backyard. Short walk from neighborhood park. Warrantied foundation transfers to new owner.",30.276836395263672,-97.68498229980467,2,FALSE,TRUE,FALSE,TRUE,Single Family,1959,269000,2018-07-27,7,2018,13,4,2,0,0,0,0,0,6534,1202,2.1333333333333333,3.333333333333333,635,13,2,3,1,59
29390334,1235 Eleanor St,78721,"Own the best lot on the block! Fantastic backyard space with new fence, creek access and great green space. NO flooding or water issues during recent rains. Fully remodeled home with great ceiling height, huge open concept great room, updated bathrooms and new kitchen with quartz counter tops, new cabinets and appliances. No carpet anywhere in the house - all new tile and laminate floors throughout! Less than 5 miles to Downtown, UT or the hot Mueller development. Piping to street has been replaced w/ PVC",30.276222229003903,-97.6797866821289,0,FALSE,FALSE,FALSE,FALSE,Single Family,1940,329000,2018-11-22,11,2018,22,2,0,0,0,0,0,0,6926,978,2.2,3.6666666666666665,480,14,2,2,1,78
29392831,5115 Stone Gate Dr,78721,"Updated, move-in ready single story home with 1375 s.f. of interior living space plus 2 car garage and large backyard with deck. Plenty of modern, cosmetic updates throughout including upgraded kitchen offers a convenient, comfortable lifestyle. In addition, the very hard to find plumbing upgrade from cast-iron drain lines to PVC provides peace of mind. Only 2 miles to Mueller, 4 miles to UT and 5 miles to Downtown. Easy commute along MLK offers convenience to all that Austin has to offer.",30.28359413146973,-97.67623138427734,0,FALSE,FALSE,FALSE,FALSE,Single Family,1964,350000,2018-06-28,6,2018,22,7,1,0,0,0,0,0,7753,1375,2.433333333333333,3.333333333333333,635,13,2,3,1,54
241931829,1700 Perez St #B,78721,"Recently renovated unit in the heart of hot 78721. Rare 3br at this size and price, all bedrooms amply sized. Fab kitchen renovation features granite countertops, farm house sink and stainless steel appliances. Over-sized island / bar plus sunny dining area. 42"" upper cabinets + addtl glass front uppers to ceiling. French doors lead out to relaxing back porch + terraced, extensively landscaped yard and pergola. Full size laundry room. More traditional look and feel. Unusual 'tweener' size and price.",30.28244781494141,-97.69285583496094,1,TRUE,TRUE,FALSE,FALSE,Single Family,2016,414900,2020-07-06,7,2020,23,2,2,1,0,0,0,0,3702,1330,2.033333333333333,3.333333333333333,635,13,3,3,2,4
79980329,1210 Cometa St,78721,"Live, Work and Play in this modern home in East Austin located 2.5 miles from downtown. Relax in your backyard oasis, unwind in your covered patio and gather family and friends around the open kitchen and outdoor fire pit for endless fun. Stained concrete floors, stainless steel appliances, Nest thermostat, lots of natural light and more.  No homeowners association and prior owners even raised chickens in the fenced backyard.  This property has a Short Term License from the City of Austin through 02/16/2020.

Yes, this is a unique opportunity to purchase directly from the current home owners and the property is not currently listed on the MLS.  Ask your agent for a showing or contact owners directly by using the contact information provided.

Sellers are offering 2.5% buyers agent commission.",30.27934265136719,-97.69010925292967,2,FALSE,TRUE,FALSE,TRUE,Single Family,2008,490000,2020-03-19,3,2020,53,8,3,0,0,0,0,0,8363,2183,2.033333333333333,3.333333333333333,635,13,3,3,2,12
70326327,1131 Map St,78721,"Simply stunning modern home built by MJC Homes in East Austin. Modern design with designer finishes. High efficiency appliances. First floor sealed concrete floors with a wide open space for entertaining. Second floor hardwood flooring with master and guest bedrooms. Spacious walk-in closet with built-in storage. Electric security fencing in front of home and great location close to Springdale General, Givens Park, Springdale Park, and Mueller!",30.272518157958984,-97.69011688232422,1,FALSE,TRUE,FALSE,FALSE,Single Family,2017,429999,2018-05-25,5,2018,3,5,2,0,0,0,0,0,6316,1800,1.3999999999999997,3,406,11,3,3,2,1
29388827,1144 Mansell Ave,78721,Flat/open lot in East Austin ready for dev. Purchase includes architectural plans for A/B unit for the lot. Architect/Owner will work with buyer through the structural and site engineering process as part of the sale! New builds all around incl. one behind this lot!  Great opportunity for a quick start and perfect for investors and builders. Build now or hold and sell.  Buyer to verify info. Plans not engineered. Never occupied by owner.  Use caution if entering house. Bring all reasonable offers.,30.276708602905284,-97.68621063232422,1,FALSE,TRUE,FALSE,FALSE,Single Family,1948,245000,2018-03-21,3,2018,10,0,3,0,0,0,0,0,6795,672,2.1,3.333333333333333,635,13,1,2,3,70
70326325,4806 Mendoza Dr,78721,"Wonderful opportunity to live in Austin's desirable East side! Absolutely adorable home, upgraded, updated, newer construction. Quartz counters, subway tile backsplash, lots of cabinets, stainless appliances and wood laminate flooring. Master bedroom downstairs with walk in closet and full bath. 3 beds and one full bath upstairs. Relax in the private backyard with a custom stone patio & fire pit. Sellers averaged $6k/month on Airbnb",30.273548126220703,-97.6875991821289,2,FALSE,TRUE,FALSE,FALSE,Single Family,2005,449900,2020-08-21,8,2020,89,1,2,2,0,0,0,0,7535,1366,1.838295658649848,5.778694090331862,1237,15,2,4,2,15
29390325,1300 Delano St,78721,"Wonderful East Side Charmer - 10 Minutes to Down Town on backstreets.

3 BR/1 Bath
Clean & Comfortable
Fully Furnished 
BR1: Queen Bed
BR2: Queen Bed
BR3: 2 Twin Beds
LR: 2 pull out couches 1queen/1 Full
Kit: Fully Equipped
Large Fenced Yard
Pets ok w/ prior approval

No Dogs Allowed

(RLNE4580589)",30.27558708190918,-97.67909240722656,2,FALSE,TRUE,FALSE,FALSE,Single Family,1953,124900,2018-02-02,2,2018,1,5,2,0,0,0,0,0,7187,960,2.233333333333333,3.6666666666666665,480,14,1,3,1,65
29393324,5105 Bundyhill Cir,78723,"Central East Austin home located close to DT Austin with easy access to toll roads, the airport,Mueller, restaurants and major freeways. This light and bright 3 bedroom, 2 bath home has been freshly painted and carpeted and offers an opportunity to make this home your own with your specific design touches.",30.28715515136719,-97.67668151855467,2,FALSE,TRUE,FALSE,FALSE,Single Family,1985,330000,2020-10-22,10,2020,12,3,2,1,1,0,0,0,9670,1218,2.466666666666667,3,719,15,2,3,1,35
29391320,4605 Leslie Ave,78721,"COMING SOON! This is a great starter home or perfect for an investment. Homes in the area are being Renovated and flipped. Move in ready, original hardwood floors are in great condition. Large Backyard with detatched garage/tool shed.",30.28207397460937,-97.68448638916016,0,FALSE,FALSE,FALSE,FALSE,Single Family,1951,175000,2020-01-31,1,2020,17,2,2,0,0,0,0,0,6777,1320,2.066666666666667,3.333333333333333,635,13,2,3,1,69
29387983,1140 Richardine Ave,78721,"Charming East Austin bungalow has an urban vibe with many modern touches and great investment opportunity! Recently updated kitchen, bathroom, windows, refinished original hardwood floors, fresh interior paint, ceiling fans, water heater installed December 2019 and HVAC system installed September 2020. Just off of Springdale Road and within minutes of the Mueller Alamo Drafthouse, UT, Downtown, and Springdale Park.  The home is surrounded among majestic heritage Live Oaks, great for shade during hot Texas summers and privacy with a fully fenced backyard in the giant backyard. Older established neighborhood with many long time original owners.",30.27073860168457,-97.68592834472656,2,FALSE,TRUE,TRUE,FALSE,Single Family,1960,235000,2020-12-16,12,2020,54,3,3,0,0,0,0,0,6098,840,1.3,3,406,11,1,3,1,60
29391316,1809 Deloney St,78721,Location! Location! 2/2 in zip 78721! One house away from Morris Williams Golf Course. A great home for someone to make their very own! Bring your ideas!,30.28374290466309,-97.6936264038086,1,FALSE,TRUE,FALSE,FALSE,Single Family,1958,230000,2018-02-03,2,2018,8,1,2,0,0,0,0,0,6882,960,2.033333333333333,3.333333333333333,635,13,2,2,1,60
29392810,1708 Meander Dr,78721,"Exceptional opportunity to enjoy all this MakingModernHome remodeled East Austin Mid-Century Ranch has to offer. Located in vibrant East Austin near Mueller & Springdale amenities, Givens Park & plenty of redevelopment/remodels, there is nothing like this! Generous outdoor living space - elevated deck, low-maintenance fenced front yard, carport & extra parking! Sunlight filled & practical 3 bedroom, 2 bathroom floorplan is ready for entertaining as well as lounging :) Standing seam metal roof, central HVAC, electrical, plumbing, windows in past 3 years. Livable, lovable, and still affordable for close-in location. Owner/Agent.",30.28131675720215,-97.681915283203125,0,FALSE,FALSE,FALSE,FALSE,Single Family,1962,389900,2020-09-29,9,2020,40,5,1,0,0,0,0,0,7666,1026,2.1666666666666665,3.333333333333333,635,13,2,3,1,58
29391309,1707 Deloney St,78721,"This charming 3/2 in the heart of E. Austin is not to be missed! Step inside to a completely remodeled interior with gleaming wood laminate flooring, well-chosen wall colors and an abundance of natural light. Each room seamlessly flows into the next, creating the perfect entertaining space. You will fall in love with the impeccably designed kitchen with butcher block countertops, stainless appliances, subway tile backsplash and ample cabinet space for all of your cooking essentials. Great conversations will be had in the lovely dining room with a door that leads to a side yard patio. Feel relaxed from the moment you walk into your private owner's suite with 2 closets and an ensuite bath. The completely fenced backyard is ready for some fun with plenty of space to add a deck or a garden. Minutes to DT Austin and several fantastic restaurants and bars.",30.28278732299805,-97.69344329833984,2,FALSE,TRUE,TRUE,FALSE,Single Family,1997,425000,2020-11-09,11,2020,36,4,1,4,1,0,0,0,7230,1136,2,3.333333333333333,635,13,2,3,1,23
29390307,1319 Delano St,78721,"1319 Delano St, Austin, TX 78721 is a single family home that contains 1,176 sq ft and was built in 1972. It contains 3 bedrooms and 2 bathrooms. 
 
The Zestimate for this house is $372,426. The Rent Zestimate for this home is $1,800/mo.",30.27682876586914,-97.6790008544922,2,FALSE,TRUE,FALSE,FALSE,Single Family,1972,305000,2019-04-09,4,2019,25,2,2,0,0,0,0,0,6795,1176,2.2,3.6666666666666665,480,14,2,3,1,47
29387980,1146 Richardine Ave,78721,"BEING SOLD AS-IS. Incredible opportunity for an investor / builder looking to tear down and build a new home or remodel the existing property. Great lot and endless possibilities for your custom home! Super location in bustling East Austin and close to Boggy Creek Greenbelt, Springdale Neighborhood Park, tons of restaurants, shopping, nightlife and minutes to downtown Austin!",30.27119827270508,-97.6859359741211,4,FALSE,TRUE,FALSE,TRUE,Single Family,1963,199900,2019-11-15,11,2019,14,3,1,0,0,0,0,0,6098,748,1.3,3,406,11,1,3,1,56
29393304,5006 Heflin Ln,78721,"Investor/Developer Special ::: Per Survey Total Lot is 18,041sf (.41ac) w/ 3,861 Drainage Easement, yielding 14,180sf Usable (.33ac) ::: Perfect arrangement for ADU development",30.28441047668457,-97.6788558959961,0,FALSE,FALSE,FALSE,FALSE,Single Family,1950,235000,2018-04-14,4,2018,2,0,2,0,0,0,0,0,17859.6,1238,2.266666666666667,3.333333333333333,635,13,2,3,1,68
29392804,1600 Meander Dr,78721,"Stunning remodel with attention to detail. New roof, tankless gas water heater, low E windows, electrical, HVAC, LED lighting, SS appliances w/ 6-burner industrial range, quartz countertops, smart thermostat, doors, flooring, yard, and fence. Custom-made cabinets and barn doors and more. Large corner lot, no A/B units here. In the heart of East Austin, minutes from downtown, & no HOA. A must see! Agent/owner.",30.28019714355469,-97.680267333984375,1,FALSE,TRUE,FALSE,FALSE,Single Family,1962,426900,2020-07-24,7,2020,27,4,2,1,2,0,0,0,6185,1215,2.233333333333333,3.333333333333333,635,13,1,2,1,58
29392803,1602 Meander Dr,78721,"Tucked away from the street, this cozy space has the feel of privacy in an otherwise busy neighborhood. This home has 3 bedrooms, two bathrooms with the kitchen open to the living area. Minutes from downtown and Mueller. No backyard maintenance. NEW UPGRADES: Hardie Plank siding, Driveway and steps.  Easy show, 1 hr notice. Motivated Seller.",30.280351638793945,-97.68036651611328,1,FALSE,TRUE,FALSE,FALSE,Single Family,1963,229900,2019-10-25,10,2019,15,3,2,0,2,0,0,0,6969,1222,2.2,3.333333333333333,635,13,2,3,1,56
83832087,5007 Rob Scott St,78721,"5007 Rob Scott St, Austin, TX 78721 is a single family home that contains 1,732 sq ft and was built in 2017. It contains 3 bedrooms and 3 bathrooms. 
 
The Zestimate for this house is $642,298. The Rent Zestimate for this home is $1,895/mo.",30.281105041503903,-97.6800765991211,3,FALSE,TRUE,FALSE,FALSE,Single Family,2017,582000,2020-07-24,7,2020,34,9,2,3,2,0,1,0,5749,1732,2.2666666666666666,3.333333333333333,635,13,3,3,2,3
29392800,1608 Meander Dr,78721,"Located in desirable Springdale area!  Home was rebuilt from the studs in 2015 & is move-in ready! Thoughtful & tasteful updates /remodel that you don't want to miss! Tons of natural light flows throughout from the many large, oversize windows in the home. Open floor plan w/gorgeous kitchen & spacious bedrooms. Huge, private backyard w/ covered patio, attractive landscaping & tons of lawn area to entertain. Covered carport w/long driveway for addtl parking.Great location & just a short drive to DT Aust",30.28053855895996,-97.68085479736328,1,FALSE,TRUE,FALSE,FALSE,Single Family,1964,350000,2020-08-10,8,2020,27,3,2,1,0,0,0,0,6316,1000,2.2,3.333333333333333,635,13,1,3,1,56
29391476,5306 Downs Dr,78721,"This is an incredible home. Planning on renting it but will sell if price is right. Home has over $30,000 in upgrades. Stainless Appliances, Bamboo floors (in the entire house except tiled bathrooms), new interior paint , new foundation, new, landscaping, and more.",30.27984619140625,-97.67750549316406,0,FALSE,FALSE,FALSE,TRUE,Single Family,2002,315000,2019-05-31,5,2019,2,7,1,0,1,0,1,0,9250,1336,2.1666666666666665,3.6666666666666665,480,14,2,3,1,17
29388799,1185 Springdale Rd,78721,"Austin Downtown & Capitol Views from 1st, and 2nd floor. An artistic, contemporary, custom built home with many upgrades and new design and concept. Double Master (up and down) High ceiling on main floor & cathedral ceiling on second floor Loft. Lots of windows bringing natural light in. Catch the sunset from the front balcony or covered front porch overlooking the Austin skyline & the Capitol. Quick & easy drive, bike or Metro to the city. . Granite counters, tiled back splash, recessed lighting.",30.27842712402344,-97.68706512451172,1,FALSE,TRUE,FALSE,TRUE,Single Family,2014,375000,2018-04-22,4,2018,40,7,3,0,0,0,0,0,5445,1750,2.033333333333333,3.333333333333333,635,13,3,3,2,4
83830296,5210 Rob Scott St,78721,"5210 Rob Scott St, Austin, TX 78721 is a single family home that contains 2,272 sq ft and was built in 2018. It contains 4 bedrooms and 3 bathrooms. 
 
The Zestimate for this house is $623,537. The Rent Zestimate for this home is $2,800/mo.",30.28262710571289,-97.67894744873048,1,FALSE,TRUE,FALSE,FALSE,Single Family,2018,539999,2018-11-22,11,2018,30,5,3,0,0,0,0,0,8232,2272,2.3000000000000003,3.333333333333333,635,13,3,4,2,0
29388794,1148 Webberville Rd,78721,"Investors and Buyers looking for prime location on a half an acre in the growing East Austin, minutes away from Downtown,Airport,Mueller and UT,well bring your offer.Price only reflects land.",30.277080535888672,-97.6874008178711,0,FALSE,FALSE,FALSE,FALSE,Single Family,1935,125000,2018-06-14,6,2018,1,0,2,0,0,0,0,0,21344.4,488,2.033333333333333,3.333333333333333,635,13,1,2,3,83
80089292,5416 Rayburn Ln,78723,"Lovely Single Story Features a Covered Porch & Patio w/ a view, Open Concept in Living/Dining, Breakfast Bar & Private Master Ste. This is an Amazing Location-Easy Access to 183, 35, 71 & about 7min from the Airport, 5 miles from UT, 2 miles from Mueller Shopping Center & 11 miles from the Domain. For suburban living in E. Austin.",30.292280197143555,-97.668731689453125,0,TRUE,FALSE,FALSE,FALSE,Single Family,2007,315000,2018-12-17,12,2018,15,4,1,0,0,0,0,0,5183,1426,2.5666666666666664,3,719,15,2,3,1,11
80093790,5213 Hutchinson Dr,78723,"5213 Hutchinson Dr, Austin, TX 78723 is a single family home that contains 1,781 sq ft and was built in 2007. It contains 3 bedrooms and 3 bathrooms. 
 
The Zestimate for this house is $437,123. The Rent Zestimate for this home is $2,100/mo.",30.289974212646484,-97.6689224243164,0,TRUE,FALSE,FALSE,FALSE,Single Family,2007,159900,2019-07-15,7,2019,1,4,1,1,1,0,1,0,4704,1781,2.6,3,719,15,3,3,2,12
29391285,1600 Perez St,78721,"Fantastic development opportunity that will not last long. Matterport 3D tour available upon request. House is in good structural condition and livable. Minutes from Downtown Austin in sought after East Austin. Convenient to UT campus, endless entertainment and close to 35 and 183.",30.28178024291992,-97.69271087646484,2,FALSE,TRUE,FALSE,FALSE,Single Family,1972,1000000,2020-12-23,12,2020,18,0,3,0,0,0,0,0,20037.6,3126,2,3.333333333333333,635,13,5,5,1,48
29388969,1127 Nickols Ave,78721,2018 COMPLETED CONSTRUCTION ::: Vintage-Style 2-Story 3br 2.5ba 1694sqft *  * Bamboo Floors * Quartz Countertops * Nickel Hardware * Large Secondary Bedrooms * Window Seat * Bayed Master Suite * Formal Diningroom * Bayed Bkfst Nook * Stainless Appl * Kitchen Island * Gas Slide-In Range * Utility Room w/ Separate Exit * Full Length Covered Patio * Mature Oak Trees * Double Lot ::: Price reflects Including Adjacent Lot @ 4902 Santa Ann/combined .38 acres * Room for ADU (x2),30.274568557739247,-97.6858367919922,0,FALSE,FALSE,FALSE,FALSE,Single Family,2007,539900,2018-08-21,8,2018,26,3,0,0,0,0,0,0,16552.8,1694,2.1666666666666665,3.333333333333333,635,13,3,3,2,11
29396783,4806 Walden Cir,78723,"Renovated boho-modern home with large backyard. Open, inviting concept with high end encaustic tile throughout.  Minutes to Mueller Development and major freeways.  Sitting on over .23 acres of a quiet lot in sought after 78723, this home is perfect for someone who loves design, animals and the outdoors.",30.290298461914062,-97.67799377441406,0,FALSE,FALSE,FALSE,FALSE,Single Family,1999,399000,2019-09-03,9,2019,38,3,1,1,1,0,0,0,10367,1325,2.333333333333333,3,719,15,2,3,1,20
